path,labels,phonemes
train\Voice98.wav,अन्तिम घडीमा एक-एक गरेर सारा दृश्य उसका सामुन्ने आइरहेका थिए र सोच्दासोच्दै ऊ गुँडुल्किएर निदाएछ ।,ə n  t̪ i m   gʱ ɖ iː m aː   eː k eː k   g ɾ eː ɾ   s aː ɾ aː   d̪ ʃ  j   u s k aː   s aː m u n  n eː   aː i ɾ ɦ eː k aː   t̪ʰ i eː   ɾ   s oː t͡ʃ  d̪ aː s oː t͡ʃ  d̪ ai   uː   g u ̃ ɖ u l  k i eː ɾ   n i d̪ aː eː t͡ʃʰ  
train\Voice830.wav,"प्रिथिवी नारायण शाह, अमरसिंह थापा, भीमसेन थापा, राजेन्द्र लक्ष्मी आदिका योगदानले हाम्रो नेपालमा आजसम्म कसैले विजय हासिल गर्न सकेन।",p  ɾ i t̪ʰ i ʋ iː   n aː ɾ aː j ɳ   ʃ aː ɦ   ə m ɾ s i ̃ ɦ   t̪ʰ aː p aː   bʱ iː m s eː n   t̪ʰ aː p aː   ɾ aː d͡ʒ eː n  d̪  ɾ   l k  ʂ  m iː   aː d̪ i k aː   j oː g d̪ aː n l eː   ɦ aː m  ɾ oː   n eː p aː l m aː   aː d͡ʒ s m  m   k s ai l eː   ʋ i d͡ʒ j   ɦ aː s i l   g ɾ  n   s k eː n
train\Voice1011.wav,उसको दुर्दमनीयतामा लज्जा र सङ्कोचले कुनै ठाउँ पाएको थिएन ।,u s k oː   d̪ u ɾ  d̪ m n iː j t̪ aː m aː   l d͡ʒ  d͡ʒ aː   ɾ   s ŋ  k oː t͡ʃ l eː   k u n ai   ʈʰ aː u ̃   p aː eː k oː   t̪ʰ i eː n  
train\Voice939.wav,हामीहरु विभिन्न किसिमका मीठा-मीठा जिब्रे लट्याउने जंगली फलफूलहरू खानका लागि नै जंगल पस्थ्यौ।,ɦ aː m iː ɦ ɾ u   ʋ i bʱ i n  n   k i s i m k aː   m iː ʈʰ aː m iː ʈʰ aː   d͡ʒ i b  ɾ eː   l ʈ  j aː u n eː   d͡ʒ ̃ g l iː   pʰ l pʰ uː l ɦ ɾ uː   kʰ aː n k aː   l aː g i   n ai   d͡ʒ ̃ g l   p s  t̪ʰ  j au
train\Voice708.wav,आफ्ना कर्तव्यलाई नभुलेर र देशलाई नछलेर आफ्नो जिम्मेवारी समयमा पूरा गर्नुपर्छ।,aː pʰ  n aː   k ɾ  t̪ ʋ  j l aː iː   n bʱ u l eː ɾ   ɾ   d̪ eː ʃ l aː iː   n t͡ʃʰ l eː ɾ   aː pʰ  n oː   d͡ʒ i m  m eː ʋ aː ɾ iː   s m j m aː   p uː ɾ aː   g ɾ  n u p ɾ  t͡ʃʰ
train\Voice100.wav,सडकमै फुटपाथमा गोडा लतार्दै अझै आफ्नो घरको आश्रयमा पुग्न नसकेका लुगैलुगाले सारा शरीरलाई बेरेर हिँडेका एक-दुई मानिसहरू।,s ɖ k m ai   pʰ u ʈ p aː t̪ʰ m aː   g oː ɖ aː   l t̪ aː ɾ  d̪ ai   ə d͡ʒʱ ai   aː pʰ  n oː   gʱ ɾ k oː   aː ʃ  ɾ j m aː   p u g  n   n s k eː k aː   l u g ai l u g aː l eː   s aː ɾ aː   ʃ ɾ iː ɾ l aː iː   b eː ɾ eː ɾ   ɦ i ̃ ɖ eː k aː   eː k d̪ u iː   m aː n i s ɦ ɾ uː
train\Voice889.wav,यस्ता नराम्रा कामहरू गर्दा कहिलेकहीँ एक-अर्कामा झाँगड पनि हुने गरेको स्थिति केही वर्ष यता देखिदैं छ।,j s  t̪ aː   n ɾ aː m  ɾ aː   k aː m ɦ ɾ uː   g ɾ  d̪ aː   k ɦ i l eː k ɦ iː ̃   eː k ə ɾ  k aː m aː   d͡ʒʱ aː ̃ g ɖ   p n i   ɦ u n eː   g ɾ eː k oː   s  t̪ʰ i t̪ i   k eː ɦ iː   ʋ ɾ  ʂ   j t̪ aː   d̪ eː kʰ i d̪ ai ̃   t͡ʃʰ
train\Voice912.wav,"त्यस दिनको यात्रामा स्मरणीय कुरा थिए- गोसाईंस्थान, नजरियाको पसल, पछवरिया धार।",t̪  j s   d̪ i n k oː   j aː t̪  ɾ aː m aː   s  m ɾ ɳ iː j   k u ɾ aː   t̪ʰ i eː   g oː s aː iː ̃ s  t̪ʰ aː n   n d͡ʒ ɾ i j aː k oː   p s l   p t͡ʃʰ ʋ ɾ i j aː   d̪ʱ aː ɾ
train\Voice861.wav,"चौथो अङ्ग पनि भनिन्छ, पत्रपत्रिकाहरू विविध सामग्रीले भरिएको पोका हुन्, राष्ट्रिय तथा अन्तरराष्ट्रिय क्षेत्रका हरेक पक्षलाई तिनीहरुले समेटेका हुन्छन्, ।",t͡ʃ au t̪ʰ oː   ə ŋ  g   p n i   bʱ n i n  t͡ʃʰ   p t̪  ɾ p t̪  ɾ i k aː ɦ ɾ uː   ʋ i ʋ i d̪ʱ   s aː m g  ɾ iː l eː   bʱ ɾ i eː k oː   p oː k aː   ɦ u n    ɾ aː ʂ  ʈ  ɾ i j   t̪ t̪ʰ aː   ə n  t̪ ɾ ɾ aː ʂ  ʈ  ɾ i j   k  ʂ eː t̪  ɾ k aː   ɦ ɾ eː k   p k  ʂ l aː iː   t̪ i n iː ɦ ɾ u l eː   s m eː ʈ eː k aː   ɦ u n  t͡ʃʰ n   
train\Voice923.wav,अखडाको द्वारमै एउटा ठुलो बाँसमा सेतो ध्वजा गाडेको थियो; त्यहीँनिर तुलसीको बोट उमारेको एउटा माटोको सानो चौतारो थियो ।,ə kʰ ɖ aː k oː   d̪  ʋ aː ɾ m ai   eː u ʈ aː   ʈʰ u l oː   b aː ̃ s m aː   s eː t̪ oː   d̪ʱ  ʋ d͡ʒ aː   g aː ɖ eː k oː   t̪ʰ i j oː   t̪  j ɦ iː ̃ n i ɾ   t̪ u l s iː k oː   b oː ʈ   u m aː ɾ eː k oː   eː u ʈ aː   m aː ʈ oː k oː   s aː n oː   t͡ʃ au t̪ aː ɾ oː   t̪ʰ i j oː  
train\Voice629.wav,"सरकारले पनि नङ्गा पाखा, डाहामा वृक्षारोपण गरेको छ।",s ɾ k aː ɾ l eː   p n i   n ŋ  g aː   p aː kʰ aː   ɖ aː ɦ aː m aː   ʋ k  ʂ aː ɾ oː p ɳ   g ɾ eː k oː   t͡ʃʰ
train\Voice647.wav,ब्यक्तिको अनिन्द्य सौन्दर्य मेधा र प्रतिभा हो भनी पहिले आफ्नै दिमागमा घुसाउँ!! पहिले नारीले नारीलाई सम्मान गर्न सिकौँ!! ।,b  j k  t̪ i k oː   ə n i n  d̪  j   s au n  d̪ ɾ  j   m eː d̪ʱ aː   ɾ   p  ɾ t̪ i bʱ aː   ɦ oː   bʱ n iː   p ɦ i l eː   aː pʰ  n ai   d̪ i m aː g m aː   gʱ u s aː u ̃   p ɦ i l eː   n aː ɾ iː l eː   n aː ɾ iː l aː iː   s m  m aː n   g ɾ  n   s i k au ̃  
train\Voice74.wav,पालिकाले गत आर्थिक वर्षको Xअन्तिममा असारमा सोह्र वटा एसी (एयर कन्डिसन) खरिद गरेको हो ।,p aː l i k aː l eː   g t̪   aː ɾ  t̪ʰ i k   ʋ ɾ  ʂ k oː   ə n  t̪ i m m aː   ə s aː ɾ m aː   s oː ɦ  ɾ   ʋ ʈ aː   eː s iː   eː j ɾ   k n  ɖ i s n   kʰ ɾ i d̪   g ɾ eː k oː   ɦ oː  
train\Voice519.wav,यसको कारणले हाम्रो देश नदीको गतिमा विकासमा लाग्ला।,j s k oː   k aː ɾ ɳ l eː   ɦ aː m  ɾ oː   d̪ eː ʃ   n d̪ iː k oː   g t̪ i m aː   ʋ i k aː s m aː   l aː g  l aː
train\Voice940.wav,फूलबारीलाई सयपत्रीले मात्र सुन्दर बनाएको होइन र चमेलीले मात्र चम्केको पनि होइन।,pʰ uː l b aː ɾ iː l aː iː   s j p t̪  ɾ iː l eː   m aː t̪  ɾ   s u n  d̪ ɾ   b n aː eː k oː   ɦ oː i n   ɾ   t͡ʃ m eː l iː l eː   m aː t̪  ɾ   t͡ʃ m  k eː k oː   p n i   ɦ oː i n
train\Voice14.wav,प्रारम्भमा ग्रामीण जीवनको बाटोमा तै-तै गरेर पाइलो चाल्ने प्रयत्न गर्दा सान्नानीको सहारा नभई हुँदैनथ्यो।,p  ɾ aː ɾ m  bʱ m aː   g  ɾ aː m iː ɳ   d͡ʒ iː ʋ n k oː   b aː ʈ oː m aː   t̪ ai t̪ ai   g ɾ eː ɾ   p aː i l oː   t͡ʃ aː l  n eː   p  ɾ j t̪  n   g ɾ  d̪ aː   s aː n  n aː n iː k oː   s ɦ aː ɾ aː   n bʱ iː   ɦ u ̃ d̪ ai n t̪ʰ  j oː
train\Voice25.wav,दूध खान मन लाग्दा म आमासँग माग्थे तर छोएर खन्नथे।,d̪ uː d̪ʱ   kʰ aː n   m n   l aː g  d̪ aː   m   aː m aː s ̃ g   m aː g  t̪ʰ eː   t̪ ɾ   t͡ʃʰ oː eː ɾ   kʰ n  n t̪ʰ eː
train\Voice125.wav,जसको माथिपट्टिको हिस्सामा ठाउँ-ठाउँमा चिरा परेका थिए ।,d͡ʒ s k oː   m aː t̪ʰ i p ʈ  ʈ i k oː   ɦ i s  s aː m aː   ʈʰ aː u ̃ ʈʰ aː u ̃ m aː   t͡ʃ i ɾ aː   p ɾ eː k aː   t̪ʰ i eː  
train\Voice577.wav,"पुस्तकालय एक मन्दिरका रुपमा लिइन सकिन्छ किनभने एसले हामीलाई सचाई र सत्य बाटोमा लाउन सक्छ,यदि तिमीले यसमा भएको ज्ञानलाई सही उपयोग गर्यो भने।",p u s  t̪ k aː l j   eː k   m n  d̪ i ɾ k aː   ɾ u p m aː   l i i n   s k i n  t͡ʃʰ   k i n bʱ n eː   eː s l eː   ɦ aː m iː l aː iː   s t͡ʃ aː iː   ɾ   s t̪  j   b aː ʈ oː m aː   l aː u n   s k  t͡ʃʰ j d̪ i   t̪ i m iː l eː   j s m aː   bʱ eː k oː   d͡ʒ  ɲ aː n l aː iː   s ɦ iː   u p j oː g   g ɾ  j oː   bʱ n eː
train\Voice610.wav,विसर्जन वाक्य त केही भन्नैपर्छ ।,ʋ i s ɾ  d͡ʒ n   ʋ aː k  j   t̪   k eː ɦ iː   bʱ n  n ai p ɾ  t͡ʃʰ  
train\Voice806.wav,तिहार पाँचौं वा अन्तिम दिन भाइ-तिहारका रूपमा प्रसिद्ध छ।,t̪ i ɦ aː ɾ   p aː ̃ t͡ʃ au ̃   ʋ aː   ə n  t̪ i m   d̪ i n   bʱ aː i t̪ i ɦ aː ɾ k aː   ɾ uː p m aː   p  ɾ s i d̪  d̪ʱ   t͡ʃʰ
train\Voice918.wav,"मलाई लाज पनि लाग्यो, केवल एउटा नाउँको अधिकारी भएकोले ।",m l aː iː   l aː d͡ʒ   p n i   l aː g  j oː   k eː ʋ l   eː u ʈ aː   n aː u ̃ k oː   ə d̪ʱ i k aː ɾ iː   bʱ eː k oː l eː  
train\Voice537.wav,कहिले पैसा चोरेको कारणले झगडा गर्छन र कहिले उटपटयाङ काम गर्ने गरछन्।,k ɦ i l eː   p ai s aː   t͡ʃ oː ɾ eː k oː   k aː ɾ ɳ l eː   d͡ʒʱ g ɖ aː   g ɾ  t͡ʃʰ n   ɾ   k ɦ i l eː   u ʈ p ʈ j aː ŋ   k aː m   g ɾ  n eː   g ɾ t͡ʃʰ n 
train\Voice943.wav,हामी नेपालीले एकतामा बसी देशमा परेको हरेक समस्यालाई समाधान गर्छौ।,ɦ aː m iː   n eː p aː l iː l eː   eː k t̪ aː m aː   b s iː   d̪ eː ʃ m aː   p ɾ eː k oː   ɦ ɾ eː k   s m s  j aː l aː iː   s m aː d̪ʱ aː n   g ɾ  t͡ʃʰ au
train\Voice689.wav,नेपालका प्रमुख समाचारपत्रहरूको बिक्री-वितरण निकै हुने गरेको पाइन्छ।,n eː p aː l k aː   p  ɾ m u kʰ   s m aː t͡ʃ aː ɾ p t̪  ɾ ɦ ɾ uː k oː   b i k  ɾ iː ʋ i t̪ ɾ ɳ   n i k ai   ɦ u n eː   g ɾ eː k oː   p aː i n  t͡ʃʰ
train\Voice550.wav,भ्रस्टाचार समाजको अर्को समस्यो हो।,bʱ  ɾ s  ʈ aː t͡ʃ aː ɾ   s m aː d͡ʒ k oː   ə ɾ  k oː   s m s  j oː   ɦ oː
train\Voice991.wav,छोरा पाउने आशामा महिलाले धेरै शिशु जन्माउँछन्।,t͡ʃʰ oː ɾ aː   p aː u n eː   aː ʃ aː m aː   m ɦ i l aː l eː   d̪ʱ eː ɾ ai   ʃ i ʃ u   d͡ʒ n  m aː u ̃ t͡ʃʰ n 
train\Voice711.wav,हामी सबै आजै देखि आफूले गर्ने काम इमानदारी पूर्वक गर्न थालौं र समाजका लागि एउटा उदाहरण बनौं हामी सबै।,ɦ aː m iː   s b ai   aː d͡ʒ ai   d̪ eː kʰ i   aː pʰ uː l eː   g ɾ  n eː   k aː m   i m aː n d̪ aː ɾ iː   p uː ɾ  ʋ k   g ɾ  n   t̪ʰ aː l au ̃   ɾ   s m aː d͡ʒ k aː   l aː g i   eː u ʈ aː   u d̪ aː ɦ ɾ ɳ   b n au ̃   ɦ aː m iː   s b ai
train\Voice166.wav,"यो कथित 'दिवस' प्रती मेरो घोर आपत्ति छ ,यसलाई मैले नौटंकी नाम दिंदा कसैको भावनामा ठेस लाग्छ भने धिक्कार छ ति स्वांठ कथित शिक्षित भनौदाहरुलाई।",j oː   k t̪ʰ i t̪   d̪ i ʋ s   p  ɾ t̪ iː   m eː ɾ oː   gʱ oː ɾ   aː p t̪  t̪ i   t͡ʃʰ   j s l aː iː   m ai l eː   n au ʈ ̃ k iː   n aː m   d̪ i ̃ d̪ aː   k s ai k oː   bʱ aː ʋ n aː m aː   ʈʰ eː s   l aː g  t͡ʃʰ   bʱ n eː   d̪ʱ i k  k aː ɾ   t͡ʃʰ   t̪ i   s  ʋ aː ̃ ʈʰ   k t̪ʰ i t̪   ʃ i k  ʂ i t̪   bʱ n au d̪ aː ɦ ɾ u l aː iː
train\Voice699.wav,"यी पाँच दिनमा काग-तिहार, कुकुर-तिहार, गाइ-तिहार, गोरु-तिहार, र भाइ-तिहार गरी जम्मा पाँच तिहार चिनिन्छ।",j iː   p aː ̃ t͡ʃ   d̪ i n m aː   k aː g t̪ i ɦ aː ɾ   k u k u ɾ t̪ i ɦ aː ɾ   g aː i t̪ i ɦ aː ɾ   g oː ɾ u t̪ i ɦ aː ɾ   ɾ   bʱ aː i t̪ i ɦ aː ɾ   g ɾ iː   d͡ʒ m  m aː   p aː ̃ t͡ʃ   t̪ i ɦ aː ɾ   t͡ʃ i n i n  t͡ʃʰ
train\Voice959.wav,"इन्जीनियर, वकिल, शिक्षक, प्राध्यापक, कृषक, लेखक, कलाकार, खेलाडी, कर्मचारी, पत्रकार, सैनिक, प्रहरी आदि जुनसुकै क्षेत्रमा सर्वप्रथम व्यक्तिको प्रवेश युवावस्थामा नै हुन्छ।",i n  d͡ʒ iː n i j ɾ   ʋ k i l   ʃ i k  ʂ k   p  ɾ aː d̪ʱ  j aː p k   k ʂ k   l eː kʰ k   k l aː k aː ɾ   kʰ eː l aː ɖ iː   k ɾ  m t͡ʃ aː ɾ iː   p t̪  ɾ k aː ɾ   s ai n i k   p  ɾ ɦ ɾ iː   aː d̪ i   d͡ʒ u n s u k ai   k  ʂ eː t̪  ɾ m aː   s ɾ  ʋ p  ɾ t̪ʰ m   ʋ  j k  t̪ i k oː   p  ɾ ʋ eː ʃ   j u ʋ aː ʋ s  t̪ʰ aː m aː   n ai   ɦ u n  t͡ʃʰ
train\Voice732.wav,त्यो काठको खामो- जाट हो ।,t̪  j oː   k aː ʈʰ k oː   kʰ aː m oː   d͡ʒ aː ʈ   ɦ oː  
train\Voice946.wav,उनीहरूको भौतिकवादी सम्पत्तिहरू देखाउँछन् कि तिनीहरूको सोच यो सीमित हुन्छ।,u n iː ɦ ɾ uː k oː   bʱ au t̪ i k ʋ aː d̪ iː   s m  p t̪  t̪ i ɦ ɾ uː   d̪ eː kʰ aː u ̃ t͡ʃʰ n    k i   t̪ i n iː ɦ ɾ uː k oː   s oː t͡ʃ   j oː   s iː m i t̪   ɦ u n  t͡ʃʰ
train\Voice821.wav,हुन्छन् र कतिपय समाजसेवीले बनेका हुन्छन।,ɦ u n  t͡ʃʰ n    ɾ   k t̪ i p j   s m aː d͡ʒ s eː ʋ iː l eː   b n eː k aː   ɦ u n  t͡ʃʰ n
train\Voice884.wav,पृथ्वीले एक निश्चित गतिमा सूर्यको परिक्रमा गरिरहेको हुन्छ र यसै आधारमा दिन र रातको प्रक्रिया चालू भाइरहन्छ।,p t̪ʰ  ʋ iː l eː   eː k   n i ʃ  t͡ʃ i t̪   g t̪ i m aː   s uː ɾ  j k oː   p ɾ i k  ɾ m aː   g ɾ i ɾ ɦ eː k oː   ɦ u n  t͡ʃʰ   ɾ   j s ai   aː d̪ʱ aː ɾ m aː   d̪ i n   ɾ   ɾ aː t̪ k oː   p  ɾ k  ɾ i j aː   t͡ʃ aː l uː   bʱ aː i ɾ ɦ n  t͡ʃʰ
train\Voice839.wav,पहाडको उच्च टाकुरामा पुगेर त्यहाँको सौन्दर्यमा डुब्न गर्न र आफ्नो कीर्ति राख्नका लागि मानिसहरू पर्वतारोहणमा मरिमेटेर लाग्छन्।,p ɦ aː ɖ k oː   u t͡ʃ  t͡ʃ   ʈ aː k u ɾ aː m aː   p u g eː ɾ   t̪  j ɦ aː ̃ k oː   s au n  d̪ ɾ  j m aː   ɖ u b  n   g ɾ  n   ɾ   aː pʰ  n oː   k iː ɾ  t̪ i   ɾ aː kʰ  n k aː   l aː g i   m aː n i s ɦ ɾ uː   p ɾ  ʋ t̪ aː ɾ oː ɦ ɳ m aː   m ɾ i m eː ʈ eː ɾ   l aː g  t͡ʃʰ n 
train\Voice779.wav,तिनीहरू आफैमा भवदीय खर्च गर्नु भन्दा धैर्यतामा भोग्छन्।,t̪ i n iː ɦ ɾ uː   aː pʰ ai m aː   bʱ ʋ d̪ iː j   kʰ ɾ  t͡ʃ   g ɾ  n u   bʱ n  d̪ aː   d̪ʱ ai ɾ  j t̪ aː m aː   bʱ oː g  t͡ʃʰ n 
train\Voice927.wav,"उचित वातावरणका अभावमा आफ्नो देशमा उचित शिक्षा, रोजगार, काम र माम नपाउँदा कतिपय युवावर्ग बरालिन्छ र युवावर्ग बरालिँदै देश विकासको गीत ओरालो लाग्दछ।",u t͡ʃ i t̪   ʋ aː t̪ aː ʋ ɾ ɳ k aː   ə bʱ aː ʋ m aː   aː pʰ  n oː   d̪ eː ʃ m aː   u t͡ʃ i t̪   ʃ i k  ʂ aː   ɾ oː d͡ʒ g aː ɾ   k aː m   ɾ   m aː m   n p aː u ̃ d̪ aː   k t̪ i p j   j u ʋ aː ʋ ɾ  g   b ɾ aː l i n  t͡ʃʰ   ɾ   j u ʋ aː ʋ ɾ  g   b ɾ aː l i ̃ d̪ ai   d̪ eː ʃ   ʋ i k aː s k oː   g iː t̪   oː ɾ aː l oː   l aː g  d̪ t͡ʃʰ
train\Voice515.wav,यस्तो हुन सक्यो भने गाउँका मानिसले बिस्तारै त्यहाँ भएका पुस्तकहरु पढ्न थाल्छन र केहि ज्ञान प्राप्त गर्छन।,j s  t̪ oː   ɦ u n   s k  j oː   bʱ n eː   g aː u ̃ k aː   m aː n i s l eː   b i s  t̪ aː ɾ ai   t̪  j ɦ aː ̃   bʱ eː k aː   p u s  t̪ k ɦ ɾ u   p ɖʱ  n   t̪ʰ aː l  t͡ʃʰ n   ɾ   k eː ɦ i   d͡ʒ  ɲ aː n   p  ɾ aː p  t̪   g ɾ  t͡ʃʰ n
